video_id,title,channel_title,published_at,view_count,like_count,comment_count,activity,query
uEAaCXE4aP8,6th Annual Bottle Bash Tournament On Squam Lake (Polish Horseshoes &amp; Beersbee),poleishsports,2018-08-02T00:23:27Z,592,NA,0,BeersBee,beersbee | polish horseshoes frisbee
G0fSxseJIPc,"How To Make Frisknock for $5 | DIY Beersbee, Beer Frisbee, Polish Horseshoes | Best Lawn Games 2020",Dad Does Tech,2017-07-17T21:00:00Z,49919,202,18,BeersBee,beersbee | polish horseshoes frisbee
thMDMwmqUnI,"Tiki Frisbee, Polish Horseshoes, Frisbee game,",Brian Cox,2017-07-16T20:05:45Z,87,1,0,BeersBee,beersbee | polish horseshoes frisbee
lbWPX5ZjkYs,Poleish Sport&#39;s Bottle Bash - Outdoor Game &quot;polish horseshoes&quot;; Get on the Shelf project,poleishsports,2012-02-21T06:28:25Z,2395,8,0,BeersBee,beersbee | polish horseshoes frisbee
XkT5rWCyGNE,Video: The gentleman&#39;s sport of Beersbee,The Leader-Post,2018-02-28T22:16:49Z,202,0,0,BeersBee,beersbee | polish horseshoes frisbee
EINhfgEjj0E,"Polish Horseshoes,beer bottle frisbee, beer frisbee, beer frisbee game, beersbee game, frisbee beer",Disc-Off Tailgating Experience,2015-05-10T03:15:47Z,5308,0,0,BeersBee,beersbee | polish horseshoes frisbee
fM9lWs_PUi0,Beer Frisbee Game AKA Beersbee - UF Vs Bama Tailgating - Canon SX230 HS 720P HD,Paul79UF,2011-10-09T21:50:43Z,634,0,0,BeersBee,beersbee | polish horseshoes frisbee
kFNrnz0pt3E,Polish Horseshoes with Bottle Bash on the Lake #lakelife #beersbee,George Rodriguez,2025-07-03T18:45:43Z,284,2,0,BeersBee,beersbee | polish horseshoes frisbee
6JT8lju4blA,"How To Build Poleish (Frisknock, Beersbe)",RotoCityTech,2020-09-06T13:15:01Z,5092,45,4,BeersBee,beersbee | polish horseshoes frisbee
HcvF_6PuPDE,Beersbee Polish Horseshoes: The Ultimate Lawn Game Upgrade!,Jul Picks,2025-12-25T20:27:02Z,1,0,0,BeersBee,beersbee | polish horseshoes frisbee
6Qlp9YRwqTo,Disc-Off|Polish Horseshoes|Polish Horseshoes Game|Pole-ish Horseshoes|Outdoor Frisbee Game|DISC-OFF,Disc-Off Tailgating Experience,2012-09-02T03:12:43Z,5777,2,1,BeersBee,beersbee | polish horseshoes frisbee
WX-G1tFzojE,"Poleish Sport&#39;s Bottle Bash Multi-Surface Base Accessory - Outdoor Game,  polish horseshoes",poleishsports,2010-06-10T18:22:59Z,3028,2,0,BeersBee,beersbee | polish horseshoes frisbee
NaUb-6SSStk,How to make Beersbee or Polish Horseshoes Game for less than $5.00,how2q,2017-10-18T16:12:41Z,10495,30,4,BeersBee,beersbee | polish horseshoes frisbee
KWG_TytsX6c,"Knockoff   The Basics on Scoring   also known as Beersbee, Polish Horseshoes or Beer Frisbee",Florida,2021-11-19T23:58:28Z,35,1,NA,BeersBee,beersbee | polish horseshoes frisbee
vLrlVXq9Gz4,How To Play: POLISH HORSESHOES | Drinking Game,BEERGAMES101,2013-01-06T18:48:21Z,47251,93,17,BeersBee,beersbee | polish horseshoes frisbee
jQJ9Y5PlRKA,EPIC polish horseshoes beer bottle smash,TheBrowniehockey20,2014-07-05T18:12:20Z,422,1,0,BeersBee,beersbee | polish horseshoes frisbee
oHsSPVpVxdo,How to play beersbee,Ryan Oliveira,2021-08-24T01:56:15Z,876,5,0,BeersBee,beersbee | polish horseshoes frisbee
Z7MLjQxGiVs,Greatest Game of HORSE Ever | Brodie Smith,Brodie Smith,2013-07-17T18:37:31Z,69902589,372714,14577,Frisbee H-O-R-S-E,frisbee horse
WRAXCnKuZmo,EPIC GAME OF FRISBEE H.O.R.S.E!,Sam Tabor,2023-07-18T15:00:25Z,58872,1243,104,Frisbee H-O-R-S-E,frisbee horse
2JwV3cAowD4,Epic Trick Shot Battle | Dude Perfect vs. Brodie Smith,Brodie Smith,2011-10-19T17:25:18Z,20691859,108984,4781,Frisbee H-O-R-S-E,frisbee horse
W8vk5AM8mk0,Lady C retrieving the frisbee at liberty,Imagine A Horse,2022-12-31T01:00:21Z,297,11,0,Frisbee H-O-R-S-E,frisbee horse
qa5T64UZiXQ,FRISBEE - 2026 Top Gun Horse Sale ,Nick Patterson,2026-03-07T17:51:04Z,111,0,0,Frisbee H-O-R-S-E,frisbee horse
4dry2i882Tk,Frisbee vs. Basketball HORSE Game,Brodie Smith Golf,2013-07-18T03:09:27Z,51773,400,19,Frisbee H-O-R-S-E,frisbee horse
XA1rNUns_rQ,Frisbee H.O.R.S.E.,El Cajon Parks & Recreation Department,2020-04-10T18:35:23Z,935,NA,NA,Frisbee H-O-R-S-E,frisbee horse
uYnLKQ62B8k,Fun Friday #13 - Frisbee H.O.R.S.E,City of La Vista,2020-07-13T13:07:44Z,14,0,0,Frisbee H-O-R-S-E,frisbee horse
NlLYMgNmhOc,Rarely Frisbee Horse,amanda dobbs,2023-10-27T23:53:50Z,702,14,2,Frisbee H-O-R-S-E,frisbee horse
Z6teU5VIldI,Frisbee Horse Shoes Nobody comments on his victory,Rustysvilla,2011-01-03T19:05:45Z,56,0,0,Frisbee H-O-R-S-E,frisbee horse
-weqRiVvZ2o,"Are you running this putt? Seriously, you couldn’t park your horse anywhere else? #discgolf #disc",Tree Weaver Disc Golf,2023-10-04T17:06:28Z,10220,68,1,Frisbee H-O-R-S-E,frisbee horse
1TKcCrl-eW8,STEAM HORSE THE LOST FRISBEE,STEAM HORSE,2018-04-17T19:47:55Z,29,4,1,Frisbee H-O-R-S-E,frisbee horse
0mWTWezI6kE,Frisbee Horse Shoes Championships,Rustysvilla,2011-01-03T17:42:16Z,243,1,0,Frisbee H-O-R-S-E,frisbee horse
MWpYRsCO8s0,Greatest Game of HORSE 2 | Brodie Smith,Brodie Smith,2014-12-02T20:00:14Z,16784787,130425,4277,Frisbee H-O-R-S-E,frisbee horse
6JvYPuPOpHA,Frisbee Horse Shoes round 4,Rustysvilla,2011-01-03T17:05:01Z,52,0,0,Frisbee H-O-R-S-E,frisbee horse
GI1qN756oaQ,Very interesting hobby horse competition! #funfacts #hobbyhorse,Global Discovery List,2024-12-01T22:00:15Z,506412,5897,531,Frisbee H-O-R-S-E,frisbee horse
L5t2wJwlK7c,Karen Gillan Throws Frisbees at a Horse? #shorts,Stars in a Minute,2025-12-04T09:29:05Z,38831,694,8,Frisbee H-O-R-S-E,frisbee horse
mf_TNv-A3G4,Frisbee Horse Shoes round 2,Rustysvilla,2011-01-03T16:49:10Z,55,0,0,Frisbee H-O-R-S-E,frisbee horse
FNkI1NLrccY,Frisbee Horse Shoes round 3,Rustysvilla,2011-01-03T16:57:49Z,70,0,0,Frisbee H-O-R-S-E,frisbee horse
6pRziiTxz5M,frisbee (horse),Blitz Min,2016-12-17T13:45:55Z,18,1,NA,Frisbee H-O-R-S-E,frisbee horse
JFXzuaJQyEY,Frisbee Horse Shoes round 6,Rustysvilla,2011-01-03T17:13:32Z,31,0,0,Frisbee H-O-R-S-E,frisbee horse
GC2iplnBdjk,Frisbee Horse Shoes round 5,Rustysvilla,2011-01-03T17:48:31Z,79,0,0,Frisbee H-O-R-S-E,frisbee horse
YJ6wu-KEqwE,Frisbee Super Horse,shadoweater22,2011-11-28T07:48:10Z,125,1,0,Frisbee H-O-R-S-E,frisbee horse
k04HInA8XqE,How to teach your horse frisbee fun,The Everyday Horse,2020-07-04T11:00:12Z,73,4,0,Frisbee H-O-R-S-E,frisbee horse
Al2VCtdpgvw,Breaking Every Rule in Disc Golf - Part 1 - Horse Stance,BlitzDG,2025-05-30T23:15:42Z,37315,222,25,Frisbee H-O-R-S-E,frisbee horse
r7l3EDK1ABI,Michael Conger Breaks Open 70+ Accuracy World Record,World Flying Disc Federation,2019-08-07T15:27:37Z,2399,28,4,Accuracy,accuracy frisbee
Qxf5oECaTok,Insanely awfully frisbee accuracy,Trixshot,2022-10-10T03:44:29Z,300973944,2124010,8932,Accuracy,accuracy frisbee
rwWeTCbNfI4,X COM Overall Disc Accuracy Target Matches Standard,XCOM Disc Discsports Brand,2019-08-21T08:32:58Z,81,0,0,Accuracy,accuracy frisbee
vs_emRoUMhE,Want to Throw A Frisbee Better? Use These 3 Tips! Day 13 of #lockedinfortheholidays,Tannon Hedges,2022-12-14T03:03:01Z,47265,1183,15,Accuracy,accuracy frisbee
NMoDXwNlMhE,Throw farther [AND more accurate] in 3 minutes,Armory Disc Golf,2023-08-29T19:00:10Z,64417,1097,38,Accuracy,accuracy frisbee
0XvN5ExUr5I,How to throw really straight,Latitude 64,2024-06-18T10:15:25Z,797845,15024,128,Accuracy,accuracy frisbee
wGAjmU8k48c,Learn How to “Cast” Your Throws for Maximum Distance | Disc Golf Power Tips with Bradley Williams,Innova Discs,2025-06-06T00:01:09Z,96047,2825,117,Accuracy,accuracy frisbee
Jlyfcrp2-bs,How To Actually Aim Better in Disc Golf,Latitude 64,2025-04-17T13:10:02Z,95625,2443,86,Accuracy,accuracy frisbee
M3Dcet5xx60,How To Throw a Frisbee Like a Pro 🥏🔥,Daily Facts,2025-09-27T01:19:16Z,1666583,33333,64,Accuracy,accuracy frisbee
3Bm69-ZWTEg,How to throw like a PRO,Latitude 64,2025-08-11T08:10:40Z,523219,5007,97,Accuracy,accuracy frisbee
HI-vw1fBgB8,Physics of Flight 4.02: Accuracy | Disc Golf Instructional Series,DynamicDiscs,2019-06-14T16:00:03Z,74598,1309,46,Accuracy,accuracy frisbee
eSW9niiwlHE,AIM LIKE A PRO! Disc Golf Lesson with NIKLAS ANTTILA 😼,Discmania Discs,2025-06-18T15:40:58Z,25373,787,31,Accuracy,accuracy frisbee
Nxtas7X_-Qw,How To Throw Really Far,Latitude 64,2024-05-08T14:52:27Z,1223570,21802,157,Accuracy,accuracy frisbee
gaNJM0ycYXA,How to Actually Throw Better in Disc Golf | Disc Golf Basics,Latitude 64,2025-06-09T06:19:05Z,118183,2938,163,Accuracy,accuracy frisbee
p5gqCxSOg2Y,The BEST Putting Tip In Disc Golf! 🥏 #discgolf #discgolfeveryday,Kyle Eberdt - Disc Golf,2023-06-26T14:11:38Z,509796,4265,165,Accuracy,accuracy frisbee
JCmL4SsVXYY,Most Common Throwing Mistakes in Ultimate Frisbee,Rowan McDonnell,2019-08-15T15:00:02Z,227977,4887,124,Accuracy,accuracy frisbee
aX0MeqFWp9g,How to Instantly Get a Better Forehand in Disc Golf (Tutorial),Gannon Buhr,2025-05-28T16:00:02Z,260717,9088,329,Accuracy,accuracy frisbee
8wqEBqvmOzU,Throw REALLY straight (3 STEPS),Latitude 64,2025-06-18T13:00:25Z,245173,3545,56,Accuracy,accuracy frisbee
FfK7ts2oR0s,This Tip Helped Me Throw Farther and More Accurate (DISC GOLF),Infinite Discs,2024-07-22T21:21:03Z,9425,213,17,Accuracy,accuracy frisbee
DrVCH37gvzY,THIS IS HOW I PUTT 🦅 Eagle McMahon Creator Series Color Glow D-Line Rainmaker (Flex 3),Discmania Discs,2023-04-26T09:14:04Z,209215,4707,29,Accuracy,accuracy frisbee
PepPQkYkYRM,Greatest Frisbee Throw (via brodiesmith),CLASH ON,2024-02-14T14:20:54Z,419112,4267,55,Accuracy,accuracy frisbee
KPxdM8xnqJs,Throw Where You Are Aiming in Disc Golf | Beginner Tips and Tricks,Robbie C Discgolf ,2022-01-27T17:00:11Z,103892,2540,119,Accuracy,accuracy frisbee
bRMDgAnaeK0,How to THROW FARTHER in Disc Golf,DiscGolfCoaches,2021-08-08T22:18:43Z,108725,1685,10,Accuracy,accuracy frisbee
hKx0RgQ2VXI,How To Instantly Throw 75 Feet Further | Disc Golf Basics,Latitude 64,2024-07-05T13:00:48Z,137993,2386,85,Accuracy,accuracy frisbee
AF_ozvLAKps,His Frisbee Skills Are Insane (@frisbeeyourself),FitFix ,2024-08-31T14:00:09Z,348653,10044,133,Accuracy,accuracy frisbee
bWmlni6i7-M,"2026 Barbasol Open at Austin | MPO FINALB9 | Klein, Scott, Robinson, Heimburg | Jomez Disc Golf",JomezPro,2026-05-11T14:15:06Z,169901,9525,1673,Disc Golf,disc golf
xJXqT6FyjXw,"2026 Barbasol Open at Austin | MPO FINALF9 | Klein, Scott, Robinson, Heimburg | Jomez Disc Golf",JomezPro,2026-05-11T14:01:35Z,136393,3269,179,Disc Golf,disc golf
KjzgXv20WB8,Coolest Plastic In Disc Golf (small company)?! | New Meridian Discs Review,Bodanza Disc Reviews,2026-05-13T15:03:29Z,1622,101,15,Disc Golf,disc golf
iLf4MXfn0RM,Final Round Highlights | MPO | 2026 Barbasol Open at Austin,Disc Golf Pro Tour,2026-05-10T22:41:21Z,47906,2166,318,Disc Golf,disc golf
MgZ7tCBYN18,"2026 Resistance Discs Open - R1P1 - Sexton, Perkins, Keegan, Kaneshiro",Central Coast Disc Golf,2026-05-12T19:58:02Z,10664,299,22,Disc Golf,disc golf
e6duS65Eh4o,How to Build The Perfect Disc Golf Bag!,Gannon Buhr,2026-05-12T14:54:02Z,26320,1065,123,Disc Golf,disc golf
5AUYLw709P0,"2026 Barbasol Open at Austin  | MPO R3F9 | Humphries, Edwards, Lizotte, Klein | Jomez Disc Golf",JomezPro,2026-05-10T18:00:03Z,113155,2518,237,Disc Golf,disc golf
-e0mPneSRT8,"2026 Barbasol Open at Austin | FPO FINALB9 | Saarinen, Scoggins, Mandujano, Mertsch |Jomez Disc Golf",JomezPro,2026-05-11T12:45:00Z,25467,885,78,Disc Golf,disc golf
NMmWmlc_NHc,"2026 Barbasol Open at Austin | MPO R1F9 | Anttila, Redalen, Lizotte, Ford | Jomez Disc Golf",JomezPro,2026-05-08T14:00:46Z,150475,3232,235,Disc Golf,disc golf
F1v3Jv0d6Tg,Most Iconic Disc Golf Shots - Top 10,Disc Golf Lore,2025-06-28T03:10:09Z,236851,2299,155,Disc Golf,disc golf
EG3FE7ahAq4,What is the Straightest Fairway Driver? | Flight Numbers Don&#39;t Matter,Six Sided Discs,2026-04-30T15:00:05Z,26970,869,274,Disc Golf,disc golf
XUZmbYA9cQE,Beginners Guide To Disc Golf! And Recommended Discs for NEWBIES!,BeastMade Reviews,2020-03-27T20:02:16Z,175985,1918,114,Disc Golf,disc golf
gaNJM0ycYXA,How to Actually Throw Better in Disc Golf | Disc Golf Basics,Latitude 64,2025-06-09T06:19:05Z,118183,2938,163,Disc Golf,disc golf
k-guEVJO9zA,I Played the Hardest Disc Golf Course in the World,J-Milly Disc Golf,2025-09-10T12:20:26Z,126202,2679,335,Disc Golf,disc golf
eYZpapM9HtE,I Played a Tournament with Just Discmania Discs,J-Milly Disc Golf,2026-05-12T22:33:22Z,14863,674,79,Disc Golf,disc golf
Q2CqqCTx0L8,"Innova presents 2026 WACO | MPO FINALB9 | Anttila, Keith, Krans, Scott | Jomez Disc Golf",JomezPro,2026-05-04T14:15:04Z,159612,4465,364,Disc Golf,disc golf
Y5wyr8IUnYE,"2026 Kansas City Wide Open | MPO FINAL9 | Redalen, Heimburg, Buhr, Wysocki | Jomez Disc Golf",JomezPro,2026-04-27T14:00:57Z,165120,3404,563,Disc Golf,disc golf
aaRifT4Mto4,"2026 Barbasol Open at Austin | FPO FINALF9 | Saarinen, Scoggins, Mandujano, Mertsch |Jomez Disc Golf",JomezPro,2026-05-11T12:30:04Z,22991,676,37,Disc Golf,disc golf
wprxuRVJwX8,"2026 Barbasol Open at Austin | MPO R2F9 | Robinson, Dickerson, Robinson, Edwards | Jomez Disc Golf",JomezPro,2026-05-09T14:01:34Z,125008,2550,191,Disc Golf,disc golf
emTjvYhTdrQ,$10 vs. $1000 Disc Golf Bag Battle,Foundation Disc Golf,2025-07-24T21:00:46Z,90401,1756,123,Disc Golf,disc golf
Naf_Tb1SrrQ,Round 3 Highlights | MPO | 2026 Barbasol Open at Austin,Disc Golf Pro Tour,2026-05-10T02:42:17Z,29733,639,52,Disc Golf,disc golf
xN_iY5KRDYc,"2026 Barbasol Open at Austin  | MPO R3B9 | Humphries, Edwards, Lizotte, Klein | Jomez Disc Golf",JomezPro,2026-05-10T18:15:03Z,86008,2245,204,Disc Golf,disc golf
I89szOW1gO4,Round 1 | MPO | 2026 Discraft&#39;s Supreme Flight Open,Disc Golf Pro Tour,2026-02-28T00:00:03Z,84757,1203,70,Disc Golf,disc golf
N8FmP4mEA0g,"Innova presents 2026 WACO | MPO R1F9 | Heimburg, Anttila, Hammes, Nash | Jomez Disc Golf",JomezPro,2026-05-02T14:00:37Z,169500,3700,386,Disc Golf,disc golf
zmQYeekhvxY,How to Build the Perfect Disc Golf Bag,Six Sided Discs,2025-01-02T16:00:06Z,63218,1352,186,Disc Golf,disc golf
ZgAXskVZI0Y,How to Cover the Golf Ball,Top Speed Golf - Clay Ballard,2016-11-21T14:30:00Z,169981,1785,92,Speed Lid Golf,speed lid golf
fIyq5AAZXHk,The Best Swing for Senior Golfers | Simple &amp; Repeatable,Top Speed Golf - Clay Ballard,2023-02-06T21:15:25Z,422149,2422,22,Speed Lid Golf,speed lid golf
O-q15_IkLEc,BEST GOLF BALLS FOR SENIORS IN 2025 → MAXIMIZE DISTANCE &amp; SOFT FEEL FOR SLOW SWING SPEEDS,Sport Insight,2025-08-19T21:07:32Z,3804,12,0,Speed Lid Golf,speed lid golf
zxxU1GDH7MA,The Best Swing For Senior Golfers | Simple &amp; Repeatable,Top Speed Golf - Clay Ballard,2020-12-18T12:00:19Z,1236322,6810,160,Speed Lid Golf,speed lid golf
vGvZT9XCmoI,BOOST Clubhead Speed With THESE Easy Must-Try Golf Swing Exercises!,Easiest Swing,2024-10-19T18:00:27Z,71270,1558,67,Speed Lid Golf,speed lid golf
si1nau1M5cg,5 Speed Stick Drills for Increase Driver Club Head Speed #golfexercise #swingspeed #speedstick,Macro Golf,2023-07-26T15:02:41Z,177956,814,22,Speed Lid Golf,speed lid golf
KUnuoPjnpOw,Add 12 mph of clubhead speed in under an hour,Golf.com,2026-03-04T16:15:01Z,80904,744,42,Speed Lid Golf,speed lid golf
jvTguqC3VJw,The Secret to Effortless Power? Speed Up Your Backswing!,Athletic Motion Golf,2025-10-19T14:15:07Z,1728985,4356,440,Speed Lid Golf,speed lid golf
NpZL9jCSQ2Q,You Will Never Hit Your Driver The Same Again | 3 5&#39;s Drill,Top Speed Golf - Clay Ballard,2021-07-05T11:00:24Z,1356220,17173,236,Speed Lid Golf,speed lid golf
UcFHijhq2vM,This is the EASIEST way to gain swing speed as a golfer! #golfswing #golf,SuperSpeed Golf,2023-11-28T00:43:09Z,38256,293,8,Speed Lid Golf,speed lid golf
iR4gooQC4gs,#golfdrills #golftips #golf #golfer #golfswing #golflesson #swingspeed #golffitness #golfexercise,Joshua Crews,2025-06-24T00:28:05Z,5012030,14142,216,Speed Lid Golf,speed lid golf
U2J2IqFyL7I,Guaranteed Compression On Every Swing,Top Speed Golf - Clay Ballard,2021-09-24T11:00:14Z,178750,2619,90,Speed Lid Golf,speed lid golf
SfRK23KNzQE,Increase Swing Speed | Left Hand Drill,Top Speed Golf - Clay Ballard,2016-07-04T13:00:03Z,349589,3551,101,Speed Lid Golf,speed lid golf
dg4QUgTHEbs,How To INCREASE Your CLUB HEAD SPEED In Golf,Durland Golf School,2022-08-29T16:50:00Z,154037,590,9,Speed Lid Golf,speed lid golf
lRFFHvy8Qe0,INSANE Bubbie Golf 213 mph Ball Speed Driver Swing Analysis (slo mo) #slowmotiongolfswings #golftips,Bryce Mooney Golf,2024-05-14T20:53:44Z,1522942,8950,507,Speed Lid Golf,speed lid golf
hzfTR32hqzk,Golf Speed Training - How It Works! #golf #golfswing #speedtoad,Speed Toad,2025-06-11T23:51:55Z,15211,63,2,Speed Lid Golf,speed lid golf
N1Yd_CXkdi4,How to Hit the Ball Then The Turf With Your Irons,Top Speed Golf - Clay Ballard,2018-01-12T14:00:04Z,7595926,50963,1165,Speed Lid Golf,speed lid golf
2fD4uzk-YiE,Add Distance Now: Best Golf Balls for Slow Swing Speeds (2025),Fifer Sports,2025-12-01T21:00:08Z,4744,38,2,Speed Lid Golf,speed lid golf
VQKxEbiR5sQ,The Best Golf Tips To Strike Your Irons PURE!,Top Speed Golf - Clay Ballard,2020-04-01T11:00:11Z,996618,9652,325,Speed Lid Golf,speed lid golf
wL_NxuEG0m4,They gave him a wooden driver and he still delivered 😳👏 | #Shorts,SportsNation,2021-10-15T00:58:08Z,110298037,4959307,21028,Speed Lid Golf,speed lid golf
P2jpbl3mAsk,ILLEGAL Kaede Max GOLF BALLS 😬 #golf #ball,Luke Hanlon Golf,2024-06-13T19:14:29Z,2719105,15334,124,Speed Lid Golf,speed lid golf
SI_NIv7LikA,You Can Get Over 100 MPH Clubhead Speed (Golf Swing Tips),Coach Lockey,2024-06-24T15:00:32Z,90300,1299,46,Speed Lid Golf,speed lid golf
4GZ8hF9dmAk,Improve your downswing with the feeling of throwing an axe!😳 #golf,Chris Como Golf,2024-04-08T15:36:48Z,955981,14459,706,Speed Lid Golf,speed lid golf
_UU-9gt9m28,How To Finally Shallow The Golf Club | The 2 Stick Drill,Top Speed Golf - Clay Ballard,2020-11-13T12:00:41Z,164739,2408,60,Speed Lid Golf,speed lid golf
BE3dz2w34dE,How to Properly Setup Your Clubs In Your Golf Bag! #shorts #golf,Josh Kelley Golf,2022-05-10T16:04:47Z,1863700,40900,316,Speed Lid Golf,speed lid golf
hKx0RgQ2VXI,How To Instantly Throw 75 Feet Further | Disc Golf Basics,Latitude 64,2024-07-05T13:00:48Z,137989,2386,85,Distance,distance frisbee
wGAjmU8k48c,Learn How to “Cast” Your Throws for Maximum Distance | Disc Golf Power Tips with Bradley Williams,Innova Discs,2025-06-06T00:01:09Z,96047,2825,117,Distance,distance frisbee
GkVsln1_VL8,How Far Can &quot;Normal&quot; People Throw?,Dynamic Discs Clips,2021-01-12T19:00:04Z,23638,350,67,Distance,distance frisbee
7NBmCr_VyWA,The Art of Distance Throwing: How to Master the Backhand in Disc Golf,Tossing Plastic Disc Golf,2024-03-10T23:30:01Z,7257,311,50,Distance,distance frisbee
BvCAWpzFCwQ,Anthony Barela Crushing Drive Over The Lake and The Road! 🥏💪 #discgolf,Disc Golf United,2024-11-11T19:44:10Z,188035150,2285562,1633,Distance,distance frisbee
-4785JLeh50,Disc Golf Distance Record | 1970 - 2022 Evolution #discgolf #worldrecord,Disc Golf Content,2021-12-30T18:24:23Z,145388,1634,471,Distance,distance frisbee
Nxtas7X_-Qw,How To Throw Really Far,Latitude 64,2024-05-08T14:52:27Z,1223570,21802,157,Distance,distance frisbee
XIuO1dof_xk,You Won’t Believe How Far They Threw – 2024 US Distance Championship at USDGC at Winthrop!,Go Throw Disc Golf,2025-05-12T01:30:06Z,91999,1139,358,Distance,distance frisbee
r3S2HGMKmfk,Create LAG to get HUGE Distance #discgolf,Disc Golf Teacher,2023-08-29T02:30:31Z,220466,3518,94,Distance,distance frisbee
vWEz5pm31rI,How to Throw MID RANGE - Disc Golf,Ben's Big Drive,2021-08-20T21:44:03Z,88074,1994,191,Distance,distance frisbee
Fwj7B3jGwUU,DOES ARMSPEED EQUAL DISTANCE?!,Simon Lizotte,2021-09-24T14:15:46Z,194647,6515,961,Distance,distance frisbee
NMoDXwNlMhE,Throw farther [AND more accurate] in 3 minutes,Armory Disc Golf,2023-08-29T19:00:10Z,64410,1097,38,Distance,distance frisbee
7xCMwB3J-r0,How to Actually Throw Far in Disc Golf (Tutorial),Gannon Buhr,2025-06-09T16:00:20Z,217599,9169,465,Distance,distance frisbee
_2km8y_vALk,Jeremy Koling Huge Disc Golf Drive at the Japan Open! 🥏💪,Disc Golf United,2023-05-20T01:54:37Z,1119454,8509,140,Distance,distance frisbee
IYmbWzgsafc,"AB, 713ft 🤯🔥 (Anthony Barela, DGPT Distance Competition) #maxD #bomb #ABonFire #discgolf",N Squared Disc Golf,2024-02-20T11:00:12Z,679834,7388,179,Distance,distance frisbee
DRiFS_LErJQ,Mythbusting Disc Golf Internet Distance!,Swanky Disc Golf,2023-10-02T19:00:09Z,35207,661,162,Distance,distance frisbee
FOros3VVrHQ,MVP Octane is my choice for a high-speed distance driver! Here&#39;s why ☝️ #ThrowingThursday,Bailey Brown Disc Golf,2023-04-13T20:55:49Z,10673,117,7,Distance,distance frisbee
n6Lt_uDiQ5Y,How to Get MORE DISTANCE in Disc Golf,JustDisc,2021-05-31T17:32:47Z,129055,2268,114,Distance,distance frisbee
bRMDgAnaeK0,How to THROW FARTHER in Disc Golf,DiscGolfCoaches,2021-08-08T22:18:43Z,108725,1685,10,Distance,distance frisbee
JpaEOpsNk-I,This hack equals more distance? (TESTED!),Latitude 64,2024-10-16T13:08:13Z,239179,2652,81,Distance,distance frisbee
Mvhhp4eu6P0,Gannon Buhr VS. Silas Schultz Distance Competition,Gannon Buhr,2025-10-07T15:30:23Z,36846,1108,49,Distance,distance frisbee
6hWKX1Jxo8Q,Disc choice matters. Here is great example of understable vs stable #discgolf,Flight Path Living,2023-08-13T09:19:15Z,177155,1217,88,Distance,distance frisbee
BxSLv6iQBYk,Max Distance Achieved: Realistic Limits in Distance Competitions,Go Throw Disc Golf,2025-03-16T20:03:35Z,78902,1268,84,Distance,distance frisbee
2nxHJyE4lqU,Just a little physics hack to throw farther 🙂 #discgolf #frisbee #coach,Nick Krush Disc Golf & Fitness,2025-04-17T21:43:11Z,239253,3841,174,Distance,distance frisbee
uQIzQcY05nE,Power Pocket Explained!! (For Distance) - Disc Golf,Ezra Aderhold,2020-12-17T23:50:55Z,140246,6528,448,Distance,distance frisbee
EiBmckJ4BKQ,"Frisbee Throw , Run and Catch (TRC)",swos,2007-04-16T12:16:00Z,15987,14,7,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
sSbfUfRkntY,Grade 4 Girls Attempt Self Caught Flight Frisbee World Records,Frisbee Rob,2015-10-23T23:09:34Z,732,8,NA,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
j1JRCRmAda8,92.4 metres - World Record for Throw Run Catch (TRC) on Ice Skates,Frisbee Rob,2018-03-01T09:41:11Z,1093,6,2,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
Et-htEzXn_c,"Throw, Run and Catch (TRC) on Ice Skates WFDF &amp; Guinness World Record",Frisbee Rob,2015-02-20T01:31:33Z,2463,15,3,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
Ad5o7E6FqPs,2019 World Champion in Self Caught Flight - Frisbee Rob McLeod,Frisbee Rob,2019-08-10T21:12:25Z,7416,68,4,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
qo_S1cN4kDM,World Champion Rob McLeod Throws a 15.37 second MTA and 79 metre TRC,Frisbee Rob,2013-07-24T00:35:14Z,12501,47,14,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
BR7hLGgDuGE,U6 Boys MTA World Record - William Sterrett (2.97 seconds),World Flying Disc Federation,2021-01-05T08:31:00Z,2138,41,4,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
8GUJD-OOZR8,World Champion Rob McLeod Throws a 12.15 second MTA and 74 metre TRC,Frisbee Rob,2014-07-20T00:02:07Z,1337,8,0,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
Tw-3kAky288,Frisbee Rob Throws 16+ second MTA at Virginia State Frisbee Tournament (no catch),Frisbee Rob,2020-03-30T23:09:15Z,326,3,1,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
kJ09W8aAtrU,"Throw, Run and Catch – Frisbee Over 12 seconds in the Air",DG Spin Doctor,2022-07-31T10:20:28Z,5985,104,11,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
l4T2L3LwcCM,2015 Virginia State Frisbee Tournament Winning MTA,Frisbee Rob,2015-04-23T12:34:00Z,722,8,1,Self-Caught Flight,mta frisbee | trc frisbee | throw run catch
